gmap_id,user_id,rating,text,id_date,state,__index_level_0__,name,description,latitude,longitude,description_cat
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.06899E+20,5,,1245,FL,458352,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.0967E+20,3,,1094,FL,458290,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.03231E+20,5,"Good drinks, good bar food and good music. I will be back.",1010,FL,457450,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.11665E+20,5,Excellent food and live music,272,FL,457562,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.09223E+20,5,This place has a ton of history.,602,FL,457997,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.13698E+20,5,,299,FL,458245,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.10539E+20,5,,564,FL,458314,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.10262E+20,4,"(Translated by Google) One of the oldest restaurant bars in Key West but always at the forefront for its friendliness especially thanks to the singers and musicians who perform there creating a real good atmosphere. Customers dance and ask for their favorite song while drinking and eating either in the dining room or at the bar.

(Original)
Un des plus anciens bars restaurant de Key West mais toujours à la pointe pour sa convivialité surtout grace aux chanteurs et musiciens qui s'y produisent en créant une vraie bonne ambiance. Les clients dansent et demandent leur chanson favorite tout en buvant et mangeant soit en salle soit au bar.",105,FL,458132,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.13867E+20,5,Local place with long tradition! Cheap drinks amazing service and live music makes this place one of my favorite go to bars. Highly recommended!,1146,FL,457362,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.0527E+20,5,Great food & good service!!!,806,FL,457659,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.02259E+20,4,,577,FL,458442,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.15816E+20,4,classic key west watering hole,644,FL,457981,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.00588E+20,5,"(Translated by Google) Great concerts, atmosphere

(Original)
Отличные концерты, атмосфера",1201,FL,458142,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.14854E+20,5,CAN'T go to keys and not experience the Hogs Breath!,656,FL,457881,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.14025E+20,5,,482,FL,458804,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.13016E+20,4,,904,FL,458221,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.09286E+20,5,It was the first time for friends of ours to visit and they had a spectacular meal at the Hog's Breath. My wife's and my meal were great as well. Will be returning soon.,540,FL,457537,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.04053E+20,5,"Been going to Hog's Breath for years. We are fortunate enough to call members of the staff our friends.  All their food is good, we especially like raw bar shrimp and oysters,  and it never disappoints.",1071,FL,457376,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.14829E+20,5,,555,FL,458243,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.1356E+20,5,,1076,FL,458291,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.14041E+20,5,Nice looks good,901,FL,457747,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.1659E+20,5,,1149,FL,458472,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.07056E+20,4,,1118,FL,458391,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.0413E+20,5,"Great food, good music and perfect location!",451,FL,457688,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.01855E+20,4,Iconic place. Good food and music.,759,FL,457525,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.09154E+20,4,Arrived as they were opening. Bartender friendly and drink was good.,717,FL,457577,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.07513E+20,5,,670,FL,458368,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.1618E+20,4,,262,FL,458813,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.05546E+20,5,,1057,FL,458164,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.04617E+20,1,"My wife & I stopped there to cool off and have a beer. The place was ok, but OMG draft beers are $8.75. Not a typo, beers are EIGHT DOLLARS AND SEVENTY FIVE CENTS...EACH!

Be forewarned....",535,FL,457600,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.03234E+20,4,,647,FL,458608,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.14597E+20,3,,633,FL,458632,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.16855E+20,4,Reasonable prices off the beaten path,624,FL,457909,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.15511E+20,4,,208,FL,458158,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.10253E+20,5,,1125,FL,458321,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.08602E+20,5,100 happiness.... awesome service,550,FL,457701,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.09741E+20,5,,208,FL,458612,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.12243E+20,5,,753,FL,458457,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.0124E+20,4,"Usual...a staple location for KW.  Good music, friendly staff and great people.",1036,FL,457430,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.06262E+20,5,Another Key West Legend.,505,FL,458070,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.15931E+20,5,Excellent music (thanks Mylo) great drinks,701,FL,457647,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.05333E+20,5,"No nonsense family friendly spot.  Great food, awesome staff and a unique atmosphere is sure to satisfy all!",330,FL,457643,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.1139E+20,4,,112,FL,458489,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.16459E+20,5,"Wow, the pork nachos are ginormous and very good.",1013,FL,457461,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.09857E+20,4,,984,FL,458699,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.11185E+20,5,The Colemen from Nashville. Always an incredible week with these guy playing 9pm-1am,589,FL,457612,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.1072E+20,5,Our go to spot every year,760,FL,457911,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.16046E+20,2,Used to be a lot better,219,FL,528838,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.16184E+20,5,,419,FL,529111,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.16144E+20,5,The food and the service were great.,125,FL,528683,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.08331E+20,5,,766,FL,528928,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.09667E+20,1,"I ordered a single and a double order of both Chicken Francese and chopped salad online for Mother's Day in lieu of crab legs from another restaurant (my mom had been talking about crab legs all week). When we got back to Lake Worth from picking up our order, we had regular salad instead of chopped salad and a double order of Chicken Piccata instead of Chicken Francese. We were highly disappointed and called to let them know what happened. All we got was ""oh, well we must have been out"" and ""no we're not going to exchange or credit you because of ordered it online"". This is how patrons are treated who are trying to keep you in business? Wouldn't you want to put your best foot forward so that we come back when you reopen? How about mentioning that you are out of product instead of taking their money and giving patrons whatever you want to give them? We are all struggling in one way or another. Bad service doesn't make it any easier for anyone. For the sake of your establishment, please provide better service. It's not all about the money. I should have just gone to Submarine and gotten crab legs.",862,FL,528319,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.04339E+20,4,amazing place,522,FL,528827,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.14725E+20,1,"My husband and I went for the first time, and lasted about 5 minutes. We walked in and waited in front of the hostesses to be seated. No one greeted us and no one acknowledged us, even though they knew we were there. Two patrons who happened to be white, came in after us and immediately received service. They completely ignored us (we've been standing there in their line of vision) and instead decided to help the people who came in in after us. We walked out. Never again.",1179,FL,528274,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.17544E+20,4,"Corporate chain with very good Italian fare, but overpriced for the most part. Nice surroundings and bar, very clean, good service. Offers take out. Recommended.",496,FL,528641,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.06394E+20,4,,1019,FL,529090,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.08586E+20,5,,241,FL,529012,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.04022E+20,5,Maggiano’s tiramisu is the best !!!!,10,FL,528832,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.02415E+20,3,"Food is over rated,average. Atmosphere nice but a little crowded. Busy dinner time, even with reser vations",136,FL,528655,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.05723E+20,5,I love the food the service and the desert is to die for. I would recommend this place to any family dinner for large function you're having is perfect for it can't wait to go back,1144,FL,528286,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.10451E+20,5,"We went for my mother’s birthday and had an amazing time. There were 6 of us and still, everything came quickly and exactly as requested. The staff was extremely friendly and helpful, making recommendations and checking in consistently. The manager came by at the end of the night to check on everything. Everyone left happy! 10/10!!",710,FL,528338,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.07297E+20,5,"We dined at the bar and Mark the bartender is a special employee, personable, attentive, and made our visit very memorable...will definitely be back and dine at the bar again!",178,FL,528584,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.13411E+20,4,,206,FL,528909,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.1838E+20,5,Tasty and a lot of pasta at a great price!,392,FL,528609,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.18307E+20,5,Great food.  Liked that they offer lighter versions of classic dishes.,559,FL,528490,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.07747E+20,5,Amazing as always. We go here a few times a year and it never disappoints,1100,FL,528305,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.11354E+20,4,Good combination of quality and value.,486,FL,528590,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.18368E+20,5,,412,FL,529152,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.13902E+20,5,,366,FL,529165,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.11741E+20,5,"The portions are very generous, very delicious food. Had a reservation and got seated immediately! Went for my anniversary and want to go back ASAP",479,FL,528437,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.08499E+20,5,Really good food..i will be back!!..5 stars!! Thank you!!!,601,FL,528691,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.17897E+20,5,"We had an excellent meal at Maggiano's from start to finish. We had a group of 7 and everyone was very happy about the meals. Plenty of bread and a couple of appetizers, stuffed mushrooms and fried risotto rounds were all really good. The meal deal of buying a pasta dinner and getting one to go was also a plus on this visit, as 6 of our 7 guests took advantage of that. We had one Vegan with us and the chef made sure to get her a meal, too. Ended with a combo dessert and lemon cookies. Our servers were friendly and attentive and very helpful with all we needed. Overall another excellent Maggiano's meal.",791,FL,528277,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.17754E+20,5,Amazing experience 🙂 loved our brunch!,1050,FL,528320,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.1308E+20,5,Excellent,407,FL,528765,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.10608E+20,2,Your neighborhood red gravy Italian restaurant is probably much better.,83,FL,528664,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.16961E+20,3,Good food,311,FL,528809,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.10995E+20,5,,881,FL,529225,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.09499E+20,4,",Food was Excellent, Service very very slow",497,FL,528586,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.08892E+20,5,Love this place. Great food and service!,410,FL,528564,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.17172E+20,4,"The food was very good, however the time between the salad and entrees was more than thirty minutes during midday when the restaurant was less than half full.",352,FL,528530,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.13453E+20,5,Amazing food and service. Our server Ryan was great. Love him and the food. We will be back for sure and request Ryan.,1191,FL,528272,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.11914E+20,5,Went there for my sister's birthday had a great time the food was delicious the service was amazing it was just a great fun night,556,FL,528467,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.01838E+20,4,Big portions Mmmmm,527,FL,528742,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.17381E+20,4,"Good food, huge portions.",282,FL,528766,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.05843E+20,5,"Service and food were both excellent,  as usual. This was our 2nd wedding anniversary and they made it special.",670,FL,528492,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.12388E+20,5,The Rigatoni D is amazing. I love the family style service. They always bring you an extra portion at the end do you can take some home. It's not cheap but you can eat it for 2 meals at least.,346,FL,528427,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.1647E+20,5,Excellent Food and Atmosphere. Pricey but great.,708,FL,528443,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.05552E+20,5,Great food and service,722,FL,528545,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.01154E+20,4,Nice atmosphere. We had business lunch here.  Food was good.,606,FL,528452,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.04195E+20,5,,540,FL,529019,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.12733E+20,2,"Ive been coming here since 2013.

Ordered the same thing Ive gotten Mozzarella sticks and Chicken Parm.

Youre supposed to get 4 sticks. Only got 3. And they were warm at best.

Chicken Parm portions were smaller and over cooked.

They even cut back on the amount of bread they give you .

Our waiter was nice amd the drinks were Good. But tbh Im not coming back.

The plate with only three mozzarella sticks looked like they're cutting corners.

Be better Maggianos .",1140,FL,528299,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.02459E+20,4,,390,FL,528901,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.05529E+20,1,"Appearance, I opened the door and turned right back. The least they can do is powerwash the place. That's where I intend to eat. The building filthy, mildew and dirty yucky. If the vessel is clean on the inside then the outside would be clean.",997,FL,528361,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.05553E+20,5,Good Food!  Thanks Ryan for making things right.  🍹🍺,699,FL,528442,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.15592E+20,5,,514,FL,528895,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.15587E+20,4,Great food and great prices.,419,FL,528627,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.11847E+20,5,"Great food, Horacio and staff are always good to me when I'm there.  I work as a vendor there sometime (Let's Party! DJs of Boca Raton, FL, doing weddings, events, etc) AND go in there with my family.  I go with my family because they are so nice when I work there!  You can tell a LOT about a place by how they treat employees and vendors.  Super place, great desserts, and really, close to home cooking! Hearty portions/family style.",292,FL,528494,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.15994E+20,5,Great food..great waiter,756,FL,528578,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.07634E+20,5,The real Italian food. Loved it!!!,947,FL,528426,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
0x88d91e7f2b99bf49:0x566db484c3f7c4f,1.06764E+20,5,,217,FL,528921,Maggiano's Little Italy,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space.",26.363784,-80.1364906,Bar
